Date,Username,Tweet,label
2023-02-14 05:16:59+00:00,bimas_buddha,selamat ulang generasi muda buddhis indonesia gemabudhi gemabudhi karya negeri moga gemabudhi kontribusi peran bangsa negara ditjenbimasbuddha kemenagri moderasiberagama gemabudhiid,0
2023-02-14 02:55:52+00:00,Prenadamedia2,buku isi kait moderasi agama indonesia hambat harmoni solusi budaya moderasi wujud dakwah moderat profiling moderat agama kontekstual teks moderat tsb genre tulis yg beda,0
2023-02-14 02:54:56+00:00,Prenadamedia2,perang dunia maya cyberwar alternatif baca masyarakat indonesia segmen kawasan moderasi agama wajib gelora,0
2023-02-14 02:54:42+00:00,Prenadamedia2,gelora moderasi agama indonesia hebat chabib musthofa ssosi amp mevy eka nurhalizah msos,1
2023-02-13 14:27:08+00:00,humas_jogja,anugerah gelar doktor hormat doctor honor causa uin sunan kalijaga tokoh bentuk apresiasi bukti nyata dukung damai moderasi agama gubernurdiy srisultanhbx pemdadiy jogjaistimewa uinsuka,1
2023-02-13 14:18:14+00:00,BimasIslam,selamat amp sukses rapat kerja nasional direktorat jenderal bimbing masyarakat islam seninkamis februari live bimasislam kemenagri tahuntoleransi moderasiberagama temanbimasislam,0
2023-02-13 13:37:41+00:00,bimaskatolikri,salam sahabatreligi kardinal miguel ngel ayuso guixot gelar doktor hormat uin sunan kalijaga plt dirjen apresiasi lengkap ditjenbimaskatolik moderasiberagama tahunkerukunanumat kardinalmiguel,0
2023-02-13 13:12:30+00:00,bimaskatolikri,salam sahabatreligi doktor honor causa uin sunan kalijaga kardinal miguel ngel ayuso guixot mccj lengkap kementerianagama ditjenbimaskatolik moderasiberagama tahunkerukunan kardinalmiguel,0
2023-02-13 12:56:38+00:00,justjyeah,pdhl tdnya pindah kls yg mk moderasi agama aja eh tp mlh mk paja yg pindah kls,0
2023-02-13 10:20:04+00:00,gowestid,harlah abad nu batam ansar bangga nu jaga moderasi agama,1
2023-02-13 10:20:00+00:00,gowest_id,harlah abad nu batam ansar bangga nu jaga moderasi agama,1
2023-02-13 09:30:01+00:00,kuberakinYa,engga asik ahhhh gelar doktor hormat masak yg kalang moderasi agama yg aktif bidang it siihhh,-1
2023-02-13 08:28:12+00:00,uiad_sinjai,seminar moderasi agama ketua pusat studi gender uiad jadi narasumber,0
2023-02-13 07:23:08+00:00,bimaskristenri,salam sahabatreligi selamat sukses beri anugerah gelar doktor hormat doctor honor causa uin sunan kalijaga yogyakarta gusyahyastaquf kemenagri ditjenbimaskristenkemenagri moderasiberagama akhlak uinsunankalijaga,1
2023-02-13 07:03:14+00:00,penaiskemenag,selamat sukses anugerah gelar doctor honor causa uin sunan kalijaga yogyakarta dr hc kh yahya cholil staquf tum pbnu periode peneranganagamaislampenaisbimasislamkemenagrimoderasiberagamapaimtqsbskihbikemitraanumatislam,1
2023-02-13 06:02:33+00:00,republikaonline,gus yahya kardinal ayuso sudibyo markus kontribusi moderasi agama,0
2023-02-13 04:20:10+00:00,wahidfoundation,gelar doktor hormat bentuk apresiasi upaya cipta damai moderasi agama abadnu yahyacholilstaquf wahidfoundation nahdlatululama,1
2023-02-13 04:12:19+00:00,bairuindra,moderasi agama lengkap pppk kemenag part pppk pppkkem pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 03:58:43+00:00,AH_SiregarXIX,pikir liberalsekuler ngakunya moderasi agama islam liberal islam nusantara moderasi agama muara sekuler ajar islam waspada,-1
2023-02-13 03:50:08+00:00,bairuindra,moderasi agama lengkap pppk kemenag part pppk pppkkem pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 03:17:33+00:00,bairuindra,moderasi agama lengkap pppk kemenag part pppk pppkkem pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 03:10:31+00:00,Khairulumam_11,ngapo galak heboh paksa idak mesti dipakso kecek moderasi agama jano si moderasi moderasi men awie o mu ba moderasi,-1
2023-02-13 02:49:23+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama moderasi agama lengkap pppk kemenag,0
2023-02-13 02:48:36+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama moderasi agama langsung kemenag pppk pppkkemenag,0
2023-02-13 02:48:11+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 02:48:00+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 02:47:45+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 02:47:39+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 02:47:34+00:00,bairuindra,pppk pppkkemenag moderasiberagama soalmoderasiberagama,0
2023-02-13 02:46:34+00:00,bairuindra,moderasi agama lengkap pppk kemenag part pppkkemenag,0
2023-02-13 02:20:32+00:00,BimasIslam,temanbimasislam nikah prosedur simak baikbaik ya  bimasislam kemenagri tahuntoleransi moderasiberagama nikah nikahonline nikahdikua nikah nikahyuk nikahresmi nikahresmiaja nikahnyadikua nikahgratis,0
2023-02-13 01:36:45+00:00,BimasIslam,kemenag ajak siar sinergi sosialisasi moderasi agama lengkap,0
2023-02-13 00:43:05+00:00,BimasIslam,dirjen bimas islam lembaga amil zakat visi moderasi agama lengkap,0
2023-02-13 00:24:32+00:00,BimasIslam,kemenag ajak siar sinergi agen moderasi agama lengkap,0
2023-02-12 13:42:39+00:00,ybaindonesia,agama hidup buddha buddhism buddhist dhamma dharma moderasi moderasiberagama toleransiberagama toleransi,0
2023-02-12 13:22:38+00:00,Aidin62026325,kuat moderasi agama kakanwil kemenag sultra jajar guru tendik madrasah sultra,0
2023-02-12 12:43:45+00:00,collegemenfess,cm askrl tolong gak tolong pilih tema nya moderasi agama terima kasih banyaakkkk lt,0
2023-02-12 10:21:30+00:00,sukses_subhan,moderasi agama islam agama syiah iran moderasi tarung sunni,0
2023-02-12 07:34:34+00:00,IntopianaJim,kuat moderasi agama asn guru man muna mtsn muna kakanwil jadi siswa terbang kuat prestasi ,1
2023-02-12 05:53:22+00:00,ElshintaTegal_,siar radio tv kemenag urgensi moderasi agama,0
2023-02-12 05:18:33+00:00,umtwin3,efek moderasi agama masehi hijriyah mustahil,-1
2023-02-12 05:13:31+00:00,Der_aboutlife,ya faktor gencar nya misi usung moderasi agama islam moderat ya miria umat butuh paham dafi aspek,-1
2023-02-12 05:09:13+00:00,BimasIslam,hukum childfree islam eksplisit hukum childfree haram ayat alqur an hadis wajib suami istri milik anak lengkap bimasislam kemenagri moderasiberagama,0
2023-02-12 04:35:08+00:00,RadioElshinta,siar radio tv kemenag urgensi moderasi agama,0
2023-02-11 15:59:42+00:00,bimas_buddha,selamat sukses dr warsito sh mh sidang promosi doktor ilmu hukum universitas trisakti jakarta tanggal februari ditjenbimasbuddha kemenagri moderasiberagama stabnsriwijaya,1
2023-02-11 15:00:18+00:00,bimas_buddha,fkktiabi ambil peran tata register rumah ibadah agama buddha pesan dirjen buka musyawarah nasional i forum komunikasi sama ibadah agama buddha indonesia bogor ditjenbimasbuddha kemenagri moderasiberagama,0
2023-02-11 14:28:42+00:00,bimas_buddha,direktorat jenderal bimbing masyarakat buddha wakil lembaga majelis susun tunjuk teknis juknis kelembagan jakarta ditjenbimasbuddha kemenagri moderasiberagama,0
2023-02-11 13:37:59+00:00,0709Kodim,batituud koramil klirong peltu sumadi hadir rapat koordinasi siap sosialisasi lauching kampung moderasi agama tempat balai desa gebangsarikecamatan klirongkabupaten kebumenpendim,0
2023-02-11 13:20:01+00:00,Malukutoleransi,khilafah  satu terapi pecah khilafah tolakintoleransi tolakterorisme tolakradikalisme muhammadiyah moderasiberagama,-1
2023-02-11 13:14:04+00:00,Malukutoleransi,kampanye khilafah safari ulama ijtihad sepakat rumisan negara kajianterorisme khilafah moderasiberagama tolakterorisme tolakintoleransi tolakradikalisme,-1
2023-02-11 13:07:35+00:00,liputan6dotcom,kolaborasi siar kemenag urgensi moderasi agama,0
2023-02-11 13:03:25+00:00,Malukutoleransi,khilafah lawan tuju pokok agama gusmus moderasiberagama khilafah tolakintoleransi tolakterorisme tolakradikalisme,-1
2023-02-11 11:40:01+00:00,Kemenag_Maluku,h yamin himbau asn kemenag malu komitmen anti korupsi tolak gratifikasi kemenagri kemenagmaluku yaminkemenagmaluku moderasiberagama tahuntoleransi,1
2023-02-11 10:10:00+00:00,bukupembaharu,moderasi agama sudut pandang orang,0
2023-02-11 07:31:19+00:00,direktorat_pai,duka dalam musibah gempa bumi yg jayapurapapua turki suriah kerukunanumatuntukindonesiahebat paimoderat moderasiberagama,0
2023-02-11 04:42:44+00:00,TembokKuning6,sekolahsekolah islam pesantren kampus islam ajar bas agama cemar ide moderasi agama live muslimah bicara islam kaffah islammembawasolusi kapitalismeperusakgenerasi,-1
2023-02-11 04:13:49+00:00,Anak__keempat,sekolahsekolah islam pesantren kampus islam ajar bas agama cemar ide moderasi agama kapitalismeperusakgenerasi islammembawasolusi,-1
2023-02-11 04:05:03+00:00,nu_online,griya moderasi agama bela negara uninus kuat program bela negara dosen mahasiswa,1
2023-02-11 03:07:27+00:00,bairuindra,moderasi agama lengkap pppk kemenag part,0
2023-02-11 03:05:55+00:00,MentariPa9i,sekolahsekolah islam pesantren kampus islam ajar bas agama cemar ide moderasi agama kapitalismeperusakgenerasi islammembawasolusi,-1
2023-02-11 02:47:43+00:00,Muslimwonder,sekolahsekolah islam pesantren kampus islam ajar bas agama cemar ide moderasi agama kapitalismeperusakgenerasi islammembawasolusi,-1
2023-02-11 02:46:02+00:00,jilbabcantik15,sistem didik sekuler abai faktor takwa sekolah kampus pai jadwal batas sekolah islam pesantren kampus islam ajar bas agama cemar ide moderasi agama kapitalismeperusakgenerasi islammembawasolusi,-1
2023-02-11 02:38:13+00:00,tangerangrise,sinergi fortop umat tangerang lawan bahaya moderasi agama lihat lengkap tangerangrise dakwahkotaakhlaqulkarimah tangerangbersyariah moderasiberagama moderat ulama juang kyai ustadz tangeranghits tangerangkota nu banten forum fu,-1
2023-02-11 02:34:33+00:00,hulkolorijo,strategi pkc kuasa wakwawland pakai nasakom nama islam nusantara moderasi agama bikin kacau politik korupsi ekonomi utang gunung apbn bayar utang ,-1
2023-02-11 02:10:32+00:00,bairuindra,moderasi agama lengkap pppk kemenag part moderasiberag,0
2023-02-11 02:02:23+00:00,bairuindra,moderasi agama lengkap pppk kemenag part moderasiberagama,0
2023-02-11 01:18:01+00:00,Njnnh26,alhamdulillah masjid agung udah jd sbg rumah moderasi agama pusat umat muslim berkah,1
2023-02-11 00:59:17+00:00,hulkolorijo,era sontoloyo gus jadi an yg ga gelar gus darimana gus nur gus muwafiq gus miftah neonasakom pecah belah umat tdk islam nusantara moderasi agama mentor pkc ,-1
2023-02-11 00:29:16+00:00,colaa_colaaa,masjid agung jateng jd rumah moderasi agama mantep banget berkah,1
2023-02-10 23:55:16+00:00,haimasdep1,masjid agung jateng udah alhamdulillah jd rumah kt moderasi agama nntinya,1
2023-02-10 23:44:15+00:00,fixurbby,masjid agung jateng berkat ganjar jd rumah dlm moderasi kt agama,1
2023-02-10 16:43:29+00:00,bimaskatolikri,salam sahabatreligi ditjen bimas katolik terima alkitab terjemah lembaga alkitab indonesia lai lengkap ditjenbimaskatolik moderasiberagama,0
2023-02-10 13:51:07+00:00,Malukutoleransi,indonesia rumah rumah agam  moderasiberagama toleransiberagama tolakradikalisme kerukunanumatberagama kontraradikalisme kontraintoleransi,1
2023-02-10 13:26:04+00:00,bairuindra,moderasi agama langsung kemenag pppk pppkkemenag,0
2023-02-10 13:11:38+00:00,fatihurrum,selaras dgn gurunda pekan yg sahabat sy yg ilmu agama sekolah timteng benar pikir kuffar spt ide moderasi agama    ,-1
2023-02-10 12:27:17+00:00,k15klirong,batituud koramil klirong peltu sumadi hadir rapat koordinasi siap sosialisasi lauching kampung moderasi agama tempat balai desa gebangsarikecamatan klirongkabupaten kebumenjumat,1
2023-02-10 12:13:10+00:00,Malukutoleransi,gus solah bungkam aktivis hti khilafah   gussolah hti khilafah tolakradikalisme tolakintoleransi tolakterorisme moderasiberagama nkri,0
2023-02-10 11:57:05+00:00,Malukutoleransi,umat agama  kemenag tolakintoleransi tolakterorisme tolakradikalisme moderasiberagama,0
2023-02-10 11:19:08+00:00,radarkotanews,is ra mi raj momentum raih pimpin ala rasul waspada moderasi agama ala barat,-1
2023-02-10 11:12:05+00:00,penaiskemenag,repost with       kuat moderasi agama bimas islam jajak kerja global university lebanon perkuatmoderasiberagama,0
2023-02-10 11:10:51+00:00,ybaindonesia,ajar agama buddha perang buddha buddhism dhamma buddhadhamma buddhateachings moderasiberagama moderasi toleransiberagama toleransi,0
2023-02-10 09:37:33+00:00,Kemenag_Maluku,kemenagri kemenagmaluku yaminkemenagmaluku moderasiberagama,0
2023-02-10 09:34:56+00:00,Humassekkliron2,jumat februari bhabinkamtibmas polsek klirong bripka margadi sh hadir rapat koordinasi siap sosialisasi launcing kampung moderasi agama bina suluh agama islam ds gebangsari kec klirong,0
2023-02-10 09:19:28+00:00,bellatry10,keren yaa moderasi agama pusat umat muslim mantap syekalii,1
2023-02-10 09:05:55+00:00,bimas_buddha,dirjen bimas buddha supriyadi ikut giat vaksinasi booster tempat loby kantor menteri agama jl mh thamrin nomor jakarta pusat jumat ditjenbimasbuddha kemenagri moderasiberagama,0
2023-02-10 09:03:38+00:00,bimas_buddha,pegawai ditjen bimas buddha ikut giat vaksinasi booster tempat loby kantor menteri agama jl mh thamrin nomor jakarta pusat jumat ditjenbimasbuddha kemenagri moderasiberagama,0
2023-02-10 08:59:45+00:00,Fawn61285097,masjid agung jawa rumah moderasi agama pusat umat muslim ganjaranapp ganjarpranowo ganjarkita masjid jateng rumahibadah,1
2023-02-10 08:58:30+00:00,pramudia_adam,mantap ganjar sedia fasilitas ibadat umat muslim dukung moderasi agama layak pusat umat muslim jawa,1
2023-02-10 08:56:59+00:00,Han17121245,masjid agung jawa rumah moderasi agama pusat umat muslim ganjaranapp ganjarpranowo ganjarkita masjid jateng rumahibadah,1
2023-02-10 08:56:13+00:00,easyworker14,moderasi umat agama jawa hebat maju aja berkat hebat ganjar pranowo senantiasa dukung moderasi sedia fasilitas masjid agung jawa,1
2023-02-10 08:28:13+00:00,GanjaranApp,masjid agung jawa rumah moderasi agama pusat umat muslim ganjaranapp ganjarpranowo ganjarkita masjid jateng rumahibadah,1
2023-02-10 07:50:44+00:00,Aminudd91357723,moderasi agama patok cipta toleransi rukun,1
2023-02-10 07:43:41+00:00,tvrisulut,saksi mimbar agama islam peran guru agama islam kuat moderasi agama youtube tvri sulawesi utara,0
2023-02-10 07:17:13+00:00,rahmadotid_,moderasi agama ejawantah pesanpesan masif sebar media sosial pesan visual auditif gabung rahmadotid mediasosial moderasi,0
2023-02-10 05:47:34+00:00,ybaindonesia,kriteria masuk surga sudut pandang buddhisme bhante uttamo mahathera buddha buddhism dhamma moderasiberagama moderasi toleransi,0
2023-02-10 03:59:49+00:00,Oposisi_Militan,seru sih adu argumen moderasi agama yg bawa temennya tokoh jil si buaya syakur tokoh gera pil serta nih ,0
2023-02-10 02:44:18+00:00,BimasIslam,kuat moderasi agama bimas islam jajak kerja global university lebanon lengkap,1
2023-02-10 00:08:47+00:00,BimasIslam,qs asysyura ayat sungguh sabar maaf sungguh urus patut diutamankan bimasislam kemenagri moderasiberagama temanbimasislam mutiarajumat mutiarakata jumatpagi jumat jumatberkah jumatbarokah,1
2023-02-09 22:52:26+00:00,soobaksoo_,klo ajar arab gundul dosen si ajar islam iya semester kek ilmu fikih hadits tauhid bahasa arab islam moderasi agama gitu semester,0
2023-02-09 13:44:07+00:00,Malukutoleransi,negara pancasila darul ahdi wa syahadah karakteristik islami islamrahmatanlilalamin moderasiberagama toleransiberagama kontraradikalisme kontraintoleransi tolakradikalisme,0
2023-02-09 13:09:40+00:00,fandiozil23,yaaa nak moderasi agama iman,1
2023-02-09 11:28:45+00:00,BimasIslam,duka gempa turki suriah kemenag imbau umat islam gelar salat gaib dr h adib direktur urus agama islam bina syariah ditjen bimas islam menteri agama ri bimasislam kemenagri moderasiberagama temanbimasislam gempa dukacita,0
2023-02-09 11:22:39+00:00,ybaindonesia,nikah beda agama agama guys baik yuk opini buddha buddhism buddhapedia dhamma buddhateachings moderasiberagama moderasi toleransiberagama toleransi,0
2023-02-09 08:33:07+00:00,Kemenag_Maluku,pek kakanwil pekan februari kemenagri kemenagmaluku yaminkemenagmaluku tahuntoleransi moderasiberagama rukun,0
2023-02-09 05:48:00+00:00,PendisKemenag,direktur pai mainstreaming moderasi agama libat stakeholder pai,0
2023-02-09 04:31:45+00:00,direktorat_pai,selamat pers nasional februari pers bebas demokrasi martabat kerukunanumatuntukindonesiahebat paimoderat moderasiberagama,1
2023-02-09 02:52:10+00:00,BinsarHutabar11,kuat moderasi agama tekan radikalisme agama siar batavia news,1
2023-02-09 02:41:12+00:00,bimaskatolikri,salam sahabatreligi selamat pers nasional februari pers bebas demokrasi martabat ditjenbimaskatolik moderasiberagama tahuntoleransi haripersnasional,1
2023-02-09 01:34:40+00:00,GaTypoLagi,konsep imbang imtaq iptek ala habibie udah ga populer dunia didik yg usung kampanye negara dunia didik justu moderasi agama konsep moderasi agama ga konsep imbang imtak iptek,-1
2023-02-09 01:29:56+00:00,BimasIslam,direktorat jenderal bimbing masyarakat islam selamat pers nasional pers bebas demokrasi martabat febuari bimasislam kemenagri moderasiberagama temanbimasislam selamat haripersnasional haripers,0
2023-02-09 01:14:03+00:00,BimasIslam,wujud masyarakat moderat toleran kemenag siap kampung moderasi agama lengkap,1
2023-02-09 01:13:18+00:00,BimasIslam,kakankemenag kota magelang suluh agama islam corong kuat moderasi agama lengkap,1
2023-02-09 00:56:42+00:00,BimasHinduRI,keluarga direktorat jenderal bimbing masyarakat hindu selamat pers nasional februari pers bebas demokrasi martabat bimashinduri kemenagri aseanindonesia aseanmatters aseanepicentrumofgrouth moderasiberagama haripersnasional,1
2023-02-08 23:46:38+00:00,bimas_buddha,selamat pers nasional februari pers bebas demokrasi martabat ditjenbimasbuddha kemenagri moderasiberagama haripersnasional haripersnasional,1
2023-02-08 23:25:22+00:00,Line_LKH,kemenag kampanye moderasi agama rutan majene,0
2023-02-08 23:25:05+00:00,republikaonline,moderasi agama tuju jaga satu harmonis,1
2023-02-08 12:36:35+00:00,Malukutoleransi,kiprah nu sebar ajar islam bangun adab jalan budaya tolakintoleransi tolakterorisme tolakradikalisme moderasiberagama abadnu,1
2023-02-08 11:47:44+00:00,BLDK_kemenagRI,salam sahabatreligi keluarga badan litbang diklat menteri agama selamat pers nasional februari pers bebas demokrasi martabat balitbangdiklatagama kemenagri moderasiberagama,0
2023-02-08 11:42:09+00:00,Malukutoleransi,muhammadiyah saudara dukung besar bangsa muhammadiyah moderasiberagama tolakterorisme tolakintoleransi tolakradikalisme,1
2023-02-08 06:36:49+00:00,ybaindonesia,baca situasi bahaya translated by buddhism buddha buddhayana buddhist buddhateachings buddhaquotes dhamma dhammapada moderasiberagama toleran buddhapedia toleransi toleransiberagama buddhisttemple,0
2023-02-08 06:31:22+00:00,pontianakpost1,abad nahdlatul ulama pelopor moderasi agama,1
2023-02-08 04:58:40+00:00,gemasuria,pokok moderasi toleansi agama dead price dah,1
2023-02-08 04:21:34+00:00,alis_moto,baca berita tolak bangun gerejateringat smaguru pai cerita dgn bangga tlah hasil ajak warga utk tolak renovasi gereja kampung q sadariternyata isu anti moderasi agama sbenarnya sudh mncul sejk,-1
2023-02-08 01:30:16+00:00,BimasIslam,meni moga mudah tuju   download aplikasi pusaka super apps aplikasi ustadzkita playstore appstore bimasislam kemenagri tahuntoleransi moderasiberagama nikahresmiaja nikahdikuq kua nikahgratis,0
2023-02-08 01:14:29+00:00,BRNews_id,bangun landas moderasi agama,1
2023-02-07 23:24:21+00:00,SitiFad46253097,fadilah nama udara   sukses acara giat pkpai februari ikut serta provinsi imreadyforpkpai siarankeagamaanislam pena bimasislam kemenagri moderasiberagama akupenyiarmoderat pkpai,1
2023-02-07 22:08:08+00:00,mahmudfin,moderasi agama,0
2023-02-07 22:01:54+00:00,republikaonline,moderasi agama sulawesi utara jalan prinsip torang samua basudara,0
2023-02-07 13:53:35+00:00,direktorat_pai,dirjen pendis agama tular nilai baik kerukunanumatuntukindonesiahebat paimoderat moderasiberagama,1
2023-02-07 13:49:42+00:00,direktorat_pai,mainstreaming moderasi agama libat stakeholder pai kerukunanumatuntukindonesiahebat paimoderat moderasiberagama,0
2023-02-07 13:16:19+00:00,Harunabukafie,moderasi agama proyek barat lawan bangkit islam kaffah,-1
2023-02-07 13:04:27+00:00,Malukutoleransi,adab dunia indonesia maju abadnu toleransiberagama moderasiberagama tolakradikalisme tolakintoleransi,1
2023-02-07 13:00:31+00:00,Malukutoleransi,solid    muhammadiyahjatim jawatimur muhammadiyah abadnu moderasiberagama tolakintoleransi tolakterorisme tolakradikalisme,1
2023-02-07 12:57:33+00:00,Malukutoleransi,perintah harga upaya pbnu bangun adab dunia mulia abadnu muhammadiyah moderasiberagama tolakradikalisme tolakintoleransi tolakterorisme,1
2023-02-07 12:43:39+00:00,agushamonangan,nu aktor rawat satu bangsa rangkai kampanye islam wasathiyah moderasi agama opini  abadnu nu didik islam wasathiyah   oleh  asep saepudin jahar,1
2023-02-07 12:17:56+00:00,mulyyyyy,moderasi agama,0
2023-02-07 11:18:50+00:00,ybaindonesia,kisah orang kusinagara enggan enggan bagi relik buddha buddhism buddha buddhayana buddhist buddhateachings buddhaquotes dhamma dhammapada moderasiberagama toleran toleransi toleransiberagama buddhisttemple buddhapedia,0
2023-02-07 10:07:01+00:00,indonesiatunis,kbri tun selamat lahir abad nahdlatul ulama rajab h moga organisasi masyarakat yg senantiasa rawat moderasi agama jaga nkri sukses bangun adab indonesia dunia,1
2023-02-07 08:55:00+00:00,Marsono_dwi9,kenal generasi nahdlatul ulama hidup warna moderasi agama abadnu,1
2023-02-07 08:54:49+00:00,ummufat26206852,timbul pro kontra isu kawin beda agama embus respons agam kalang masyarakat kampanye moderasi agama kian masif isu kawin beda agama,0
